id,condition,trial,rt,follow_robot,accuracy,conf
5ec51242bc5aac433c0450ec,baseline,Trial 4,956.399999976158,follow,correct,18
5ec51242bc5aac433c0450ec,baseline,Breaking of Trust,583.79999995231606,follow,incorrect,100
5ec51242bc5aac433c0450ec,baseline,Trial 6,798.70000004768394,follow,correct,100
5ec51242bc5aac433c0450ec,baseline,Trial 7,16078.2000000477,follow,correct,100
5ec51242bc5aac433c0450ec,baseline,Trial 8,608.70000004768394,follow,correct,100
5ec51242bc5aac433c0450ec,baseline,Trial 9,618.899999976158,follow,correct,100
5ec51242bc5aac433c0450ec,baseline,Assessment of Trust,2696.70000004768,not_follow,incorrect,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 1,1667.19999998808,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 2,1022.09999996424,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 3,2177,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 4,6576.19999998808,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Breaking of Trust,929.100000023842,follow,incorrect,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 6,3057.89999997616,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 7,998,follow,correct,95
5bb775b0f1f9ba000140e7b3,baseline,Trial 8,1661.5,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Trial 9,1590.69999998808,follow,correct,100
5bb775b0f1f9ba000140e7b3,baseline,Assessment of Trust,6250.5,not_follow,incorrect,100
61141c855eb58d6a4e3d8d5b,baseline,Trial 1,1072,follow,correct,100
61141c855eb58d6a4e3d8d5b,baseline,Trial 2,924,follow,correct,89
61141c855eb58d6a4e3d8d5b,baseline,Trial 3,2447,follow,correct,92
61141c855eb58d6a4e3d8d5b,baseline,Trial 4,889,follow,correct,85
61141c855eb58d6a4e3d8d5b,baseline,Breaking of Trust,1072,not_follow,correct,97
61141c855eb58d6a4e3d8d5b,baseline,Trial 6,8810,not_follow,incorrect,91
61141c855eb58d6a4e3d8d5b,baseline,Trial 7,865,follow,correct,85
61141c855eb58d6a4e3d8d5b,baseline,Trial 8,679,follow,correct,92
61141c855eb58d6a4e3d8d5b,baseline,Trial 9,748,follow,correct,87
61141c855eb58d6a4e3d8d5b,baseline,Assessment of Trust,767,follow,correct,97
5f0633361308dd16f7f4039c,baseline,Trial 1,1758.40000003576,follow,correct,98
5f0633361308dd16f7f4039c,baseline,Trial 2,830.699999988079,follow,correct,100
5f0633361308dd16f7f4039c,baseline,Trial 3,3933.80000001192,follow,correct,100
5f0633361308dd16f7f4039c,baseline,Trial 4,1150.19999998808,follow,correct,100
5f0633361308dd16f7f4039c,baseline,Breaking of Trust,2138.30000001192,follow,incorrect,100
5f0633361308dd16f7f4039c,baseline,Trial 6,795.399999976158,follow,correct,97
5f0633361308dd16f7f4039c,baseline,Trial 7,1166.79999995232,follow,correct,100
5f0633361308dd16f7f4039c,baseline,Trial 8,701.300000011921,follow,correct,100
5f0633361308dd16f7f4039c,baseline,Trial 9,814.899999976158,follow,correct,100
5f0633361308dd16f7f4039c,baseline,Assessment of Trust,787,not_follow,incorrect,100
5eaa9250557519012c296463,baseline,Trial 1,2172.59999999776,follow,correct,100
5eaa9250557519012c296463,baseline,Trial 2,890,not_follow,incorrect,100
5eaa9250557519012c296463,baseline,Trial 3,2188.89999999851,not_follow,incorrect,93
5eaa9250557519012c296463,baseline,Trial 4,769.199999999255,not_follow,incorrect,61
5eaa9250557519012c296463,baseline,Breaking of Trust,619,not_follow,correct,55
5eaa9250557519012c296463,baseline,Trial 6,9768.90000000224,follow,correct,51
5eaa9250557519012c296463,baseline,Trial 7,979.89999999851,follow,correct,100
5eaa9250557519012c296463,baseline,Trial 8,1071.80000000075,follow,correct,100
5eaa9250557519012c296463,baseline,Trial 9,7060.5,follow,correct,100
5eaa9250557519012c296463,baseline,Assessment of Trust,632.699999999255,not_follow,incorrect,100
604b169fe4b7991ec08da3a6,baseline,Trial 1,1002,follow,correct,100
604b169fe4b7991ec08da3a6,baseline,Trial 2,1328,follow,correct,100
604b169fe4b7991ec08da3a6,baseline,Trial 3,2747,follow,correct,100
604b169fe4b7991ec08da3a6,baseline,Trial 4,774,not_follow,incorrect,100
604b169fe4b7991ec08da3a6,baseline,Breaking of Trust,663,follow,incorrect,100
604b169fe4b7991ec08da3a6,baseline,Trial 6,779,follow,correct,99
604b169fe4b7991ec08da3a6,baseline,Trial 7,1314,follow,correct,69
604b169fe4b7991ec08da3a6,baseline,Trial 8,929,follow,correct,72
604b169fe4b7991ec08da3a6,baseline,Trial 9,1017,follow,correct,80
604b169fe4b7991ec08da3a6,baseline,Assessment of Trust,1202,follow,correct,81
5f194a84823da61b2d97e805,baseline,Trial 1,2032.09999999404,follow,correct,76
5f194a84823da61b2d97e805,baseline,Trial 2,1021.80000001192,not_follow,incorrect,75
5f194a84823da61b2d97e805,baseline,Trial 3,78.8000000119209,follow,correct,61
5f194a84823da61b2d97e805,baseline,Trial 4,759,follow,correct,64
5f194a84823da61b2d97e805,baseline,Breaking of Trust,1127.40000000596,follow,incorrect,84
5f194a84823da61b2d97e805,baseline,Trial 6,931.199999988079,follow,correct,89
5f194a84823da61b2d97e805,baseline,Trial 7,1236,follow,correct,86
5f194a84823da61b2d97e805,baseline,Trial 8,1825.19999998808,follow,correct,87
5f194a84823da61b2d97e805,baseline,Trial 9,5996.5,not_follow,incorrect,100
5f194a84823da61b2d97e805,baseline,Assessment of Trust,1600.09999999404,not_follow,incorrect,77
6110f275e5e009469800b734,baseline,Trial 1,1317.5,follow,correct,80
6110f275e5e009469800b734,baseline,Trial 2,943.699999988079,follow,correct,77
6110f275e5e009469800b734,baseline,Trial 3,43780.1000000238,follow,correct,73
6110f275e5e009469800b734,baseline,Trial 4,1082.5,follow,correct,68
6110f275e5e009469800b734,baseline,Breaking of Trust,1100.19999998808,not_follow,correct,78
6110f275e5e009469800b734,baseline,Trial 6,1043.60000002384,follow,correct,66
6110f275e5e009469800b734,baseline,Trial 7,11336.1000000238,follow,correct,69
6110f275e5e009469800b734,baseline,Trial 8,982,follow,correct,66
6110f275e5e009469800b734,baseline,Trial 9,1250,follow,correct,73
6110f275e5e009469800b734,baseline,Assessment of Trust,748.600000023842,not_follow,incorrect,64
6078faf293b3e134b7c5a943,baseline,Trial 1,2400,follow,correct,83
6078faf293b3e134b7c5a943,baseline,Trial 2,1976,follow,correct,90
6078faf293b3e134b7c5a943,baseline,Trial 3,1854,follow,correct,68
6078faf293b3e134b7c5a943,baseline,Trial 4,2216,follow,correct,78
6078faf293b3e134b7c5a943,baseline,Breaking of Trust,1815,follow,incorrect,87
6078faf293b3e134b7c5a943,baseline,Trial 6,1340,follow,correct,53
6078faf293b3e134b7c5a943,baseline,Trial 7,1741,follow,correct,78
6078faf293b3e134b7c5a943,baseline,Trial 8,2036,follow,correct,75
6078faf293b3e134b7c5a943,baseline,Trial 9,1303,follow,correct,85
6078faf293b3e134b7c5a943,baseline,Assessment of Trust,1001,not_follow,incorrect,64
60a256f83ef6ada5debc47a9,baseline,Trial 1,2391,follow,correct,78
60a256f83ef6ada5debc47a9,baseline,Trial 2,1940,follow,correct,88
60a256f83ef6ada5debc47a9,baseline,Trial 3,7161,not_follow,incorrect,100
60a256f83ef6ada5debc47a9,baseline,Trial 4,4341,follow,correct,62
60a256f83ef6ada5debc47a9,baseline,Breaking of Trust,3032,follow,incorrect,89
60a256f83ef6ada5debc47a9,baseline,Trial 6,2641,follow,correct,81
60a256f83ef6ada5debc47a9,baseline,Trial 7,2182,follow,correct,100
60a256f83ef6ada5debc47a9,baseline,Trial 8,2455,follow,correct,92
60a256f83ef6ada5debc47a9,baseline,Trial 9,1880,follow,correct,81
60a256f83ef6ada5debc47a9,baseline,Assessment of Trust,1770,not_follow,incorrect,83
5c0333c84e1b7b00016a83fd,baseline,Trial 1,4454.59999999404,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Trial 2,988.099999994039,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Trial 3,3571.30000001192,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Trial 4,7869.19999998808,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Breaking of Trust,822.09999999404,follow,incorrect,100
5c0333c84e1b7b00016a83fd,baseline,Trial 6,912.59999999404,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Trial 7,930.699999988079,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Trial 8,757.90000000596,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Trial 9,659,follow,correct,100
5c0333c84e1b7b00016a83fd,baseline,Assessment of Trust,710.5,not_follow,incorrect,100
5eea1be10e95520beb9fa654,baseline,Trial 1,3118.30000001192,follow,correct,100
5eea1be10e95520beb9fa654,baseline,Trial 2,1002.09999996424,follow,correct,99
5eea1be10e95520beb9fa654,baseline,Trial 3,15348.8000000119,follow,correct,100
5eea1be10e95520beb9fa654,baseline,Trial 4,20124,not_follow,incorrect,54
5eea1be10e95520beb9fa654,baseline,Breaking of Trust,872,follow,incorrect,74
5eea1be10e95520beb9fa654,baseline,Trial 6,1041.09999996424,follow,correct,61
5eea1be10e95520beb9fa654,baseline,Trial 7,36326.1000000238,follow,correct,99
5eea1be10e95520beb9fa654,baseline,Trial 8,13181.5999999642,follow,correct,82
5eea1be10e95520beb9fa654,baseline,Trial 9,22757.3000000119,follow,correct,99
5eea1be10e95520beb9fa654,baseline,Assessment of Trust,45030.1000000238,follow,correct,80
610816a86c5fb2400acb3bb8,baseline,Trial 1,8060.29999995232,follow,correct,54
610816a86c5fb2400acb3bb8,baseline,Trial 2,2146.79999995232,follow,correct,100
610816a86c5fb2400acb3bb8,baseline,Trial 3,5097.30000007153,follow,correct,100
610816a86c5fb2400acb3bb8,baseline,Trial 4,3426.19999992847,follow,correct,86
610816a86c5fb2400acb3bb8,baseline,Breaking of Trust,1527,follow,incorrect,100
610816a86c5fb2400acb3bb8,baseline,Trial 6,3486.89999997616,follow,correct,85
610816a86c5fb2400acb3bb8,baseline,Trial 7,2322.20000004768,follow,correct,50
610816a86c5fb2400acb3bb8,baseline,Trial 8,2664.10000002384,follow,correct,84
610816a86c5fb2400acb3bb8,baseline,Trial 9,2746.79999995232,follow,correct,90
610816a86c5fb2400acb3bb8,baseline,Assessment of Trust,12081,not_follow,incorrect,97
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 1,2671.69999998808,follow,correct,45
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 2,894.5,follow,correct,100
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 3,3359.69999998808,follow,correct,85
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 4,2200.69999998808,follow,correct,95
5fed0b9ae9df3d74c5c0f14b,baseline,Breaking of Trust,1121.60000002384,follow,incorrect,100
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 6,1390.09999996424,follow,correct,64
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 7,1370.70000004768,follow,correct,100
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 8,1418.19999998808,follow,correct,100
5fed0b9ae9df3d74c5c0f14b,baseline,Trial 9,738.800000011921,follow,correct,100
5fed0b9ae9df3d74c5c0f14b,baseline,Assessment of Trust,992.900000035763,not_follow,incorrect,87
5eb58ac5307b420a604cb4cf,baseline,Trial 1,825.399999976158,follow,correct,88
5eb58ac5307b420a604cb4cf,baseline,Trial 2,711.5,follow,correct,41
5eb58ac5307b420a604cb4cf,baseline,Trial 3,1735.29999995232,follow,correct,55
5eb58ac5307b420a604cb4cf,baseline,Trial 4,881.199999928474,follow,correct,65
5eb58ac5307b420a604cb4cf,baseline,Breaking of Trust,1023.89999997616,follow,incorrect,64
5eb58ac5307b420a604cb4cf,baseline,Trial 6,791.899999976158,follow,correct,71
5eb58ac5307b420a604cb4cf,baseline,Trial 7,693.899999976158,follow,correct,43
5eb58ac5307b420a604cb4cf,baseline,Trial 8,600.5,follow,correct,60
5eb58ac5307b420a604cb4cf,baseline,Trial 9,586.20000004768394,follow,correct,67
5eb58ac5307b420a604cb4cf,baseline,Assessment of Trust,786.399999976158,follow,correct,72
6130d846086f43ecd225d128,baseline,Trial 1,2226.69999980927,follow,correct,74
6130d846086f43ecd225d128,baseline,Trial 2,1023.60000038147,follow,correct,89
6130d846086f43ecd225d128,baseline,Trial 3,1259.5,follow,correct,94
6130d846086f43ecd225d128,baseline,Trial 4,1296.80000019074,follow,correct,90
6130d846086f43ecd225d128,baseline,Breaking of Trust,1144.60000038147,follow,incorrect,93
6130d846086f43ecd225d128,baseline,Trial 6,1059.39999961853,follow,correct,97
6130d846086f43ecd225d128,baseline,Trial 7,952.300000190735,follow,correct,82
6130d846086f43ecd225d128,baseline,Trial 8,913.199999809265,follow,correct,87
6130d846086f43ecd225d128,baseline,Trial 9,782.699999809265,follow,correct,89
6130d846086f43ecd225d128,baseline,Assessment of Trust,1430.80000019073,follow,correct,88
60a175f6498436e6bf83d772,baseline,Trial 1,853.900000095367,follow,correct,78
60a175f6498436e6bf83d772,baseline,Trial 2,3090.5,follow,correct,73
60a175f6498436e6bf83d772,baseline,Trial 3,98792,follow,correct,82
60a175f6498436e6bf83d772,baseline,Trial 4,911.600000023842,follow,correct,85
60a175f6498436e6bf83d772,baseline,Breaking of Trust,5190.10000002384,follow,incorrect,100
60a175f6498436e6bf83d772,baseline,Trial 6,1209.20000004768,follow,correct,100
60a175f6498436e6bf83d772,baseline,Trial 7,11911.2999999523,not_follow,incorrect,76
60a175f6498436e6bf83d772,baseline,Trial 8,963.800000071526,follow,correct,100
60a175f6498436e6bf83d772,baseline,Trial 9,915,follow,correct,89
60a175f6498436e6bf83d772,baseline,Assessment of Trust,1568.5,not_follow,incorrect,88
5edf7eb5f7c9f924584dbb3d,baseline,Trial 1,1359.39999999851,follow,correct,99
5edf7eb5f7c9f924584dbb3d,baseline,Trial 2,1083.89999999851,follow,correct,90
5edf7eb5f7c9f924584dbb3d,baseline,Trial 3,4088.29999999702,follow,correct,70
5edf7eb5f7c9f924584dbb3d,baseline,Trial 4,339.20000000298,follow,correct,75
5edf7eb5f7c9f924584dbb3d,baseline,Breaking of Trust,376.29999999702,follow,incorrect,100
5edf7eb5f7c9f924584dbb3d,baseline,Trial 6,523.60000000149,follow,correct,85
5edf7eb5f7c9f924584dbb3d,baseline,Trial 7,2336.90000000596,follow,correct,80
5edf7eb5f7c9f924584dbb3d,baseline,Trial 8,311.39999999851,follow,correct,95
5edf7eb5f7c9f924584dbb3d,baseline,Trial 9,1324.5,follow,correct,100
5edf7eb5f7c9f924584dbb3d,baseline,Assessment of Trust,527.900000005961,not_follow,incorrect,100
6112198acd7d56cbc94793fc,baseline,Trial 1,1339,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Trial 2,686.999999999971,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Trial 3,2913,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Trial 4,6243,not_follow,incorrect,100
6112198acd7d56cbc94793fc,baseline,Breaking of Trust,843.999999999942,follow,incorrect,100
6112198acd7d56cbc94793fc,baseline,Trial 6,814.000000000058,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Trial 7,814,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Trial 8,733,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Trial 9,741,follow,correct,100
6112198acd7d56cbc94793fc,baseline,Assessment of Trust,1291,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 1,2925,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 2,875,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 3,17532,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 4,1076.00000000006,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Breaking of Trust,1062.00000000006,not_follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 6,897,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 7,4169,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Trial 8,631,follow,correct,80
611cf858473171b4bbd2a6c7,baseline,Trial 9,693.999999999942,follow,correct,100
611cf858473171b4bbd2a6c7,baseline,Assessment of Trust,778,not_follow,incorrect,100
5f7f2d49b5adb407119beb21,baseline,Trial 1,1643.69999992847,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Trial 2,907.599999904633,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Trial 3,2736.79999995232,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Trial 4,2544.89999997616,not_follow,incorrect,100
5f7f2d49b5adb407119beb21,baseline,Breaking of Trust,1635.70000004768,follow,incorrect,100
5f7f2d49b5adb407119beb21,baseline,Trial 6,1149,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Trial 7,1170.89999997616,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Trial 8,1486.29999995232,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Trial 9,825.199999928474,follow,correct,100
5f7f2d49b5adb407119beb21,baseline,Assessment of Trust,854.100000023842,not_follow,incorrect,100
615c7b5b6c6f51e68938c2aa,baseline,Trial 1,3352,follow,correct,100
615c7b5b6c6f51e68938c2aa,baseline,Trial 2,947,follow,correct,85
615c7b5b6c6f51e68938c2aa,baseline,Trial 3,2319,follow,correct,91
615c7b5b6c6f51e68938c2aa,baseline,Trial 4,843,follow,correct,80
615c7b5b6c6f51e68938c2aa,baseline,Breaking of Trust,939,follow,incorrect,89
615c7b5b6c6f51e68938c2aa,baseline,Trial 6,3002,follow,correct,89
615c7b5b6c6f51e68938c2aa,baseline,Trial 7,1590,not_follow,incorrect,64
615c7b5b6c6f51e68938c2aa,baseline,Trial 8,1064,follow,correct,82
615c7b5b6c6f51e68938c2aa,baseline,Trial 9,888,follow,correct,87
615c7b5b6c6f51e68938c2aa,baseline,Assessment of Trust,907,follow,correct,83
60eee201a7ffc5b0e034e73e,baseline,Trial 1,1963.10000002384,follow,correct,88
60eee201a7ffc5b0e034e73e,baseline,Trial 2,706.29999995231606,follow,correct,100
60eee201a7ffc5b0e034e73e,baseline,Trial 3,3763.10000002384,follow,correct,100
60eee201a7ffc5b0e034e73e,baseline,Trial 4,720,not_follow,incorrect,100
60eee201a7ffc5b0e034e73e,baseline,Breaking of Trust,845.699999928474,follow,incorrect,100
60eee201a7ffc5b0e034e73e,baseline,Trial 6,25453.5999999046,follow,correct,100
60eee201a7ffc5b0e034e73e,baseline,Trial 7,1852.59999990463,follow,correct,100
60eee201a7ffc5b0e034e73e,baseline,Trial 8,563,follow,correct,100
60eee201a7ffc5b0e034e73e,baseline,Trial 9,22028.2000000477,follow,correct,100
60eee201a7ffc5b0e034e73e,baseline,Assessment of Trust,602.899999976158,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 1,3738.10000002384,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 2,838.70000004768394,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 3,4324.20000004768,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 4,526.70000004768394,follow,correct,80
6046740a12bafb05caff1333,baseline,Breaking of Trust,1491.5,follow,incorrect,100
6046740a12bafb05caff1333,baseline,Trial 6,748.29999995231606,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 7,1554.29999995232,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 8,814.79999995231606,follow,correct,100
6046740a12bafb05caff1333,baseline,Trial 9,3027.70000004768,follow,correct,75
6046740a12bafb05caff1333,baseline,Assessment of Trust,1453.10000002384,not_follow,incorrect,100
5e6e880e03cac4000c303b57,baseline,Trial 1,20170,follow,correct,80
5e6e880e03cac4000c303b57,baseline,Trial 2,12348.3999999762,follow,correct,100
5e6e880e03cac4000c303b57,baseline,Trial 3,26276.099999994,follow,correct,100
5e6e880e03cac4000c303b57,baseline,Trial 4,5358.19999998808,follow,correct,100
5e6e880e03cac4000c303b57,baseline,Breaking of Trust,6739.59999999404,follow,incorrect,100
5e6e880e03cac4000c303b57,baseline,Trial 6,20267,follow,correct,100
5e6e880e03cac4000c303b57,baseline,Trial 7,15434.400000006,follow,correct,78
5e6e880e03cac4000c303b57,baseline,Trial 8,11027.7999999821,follow,correct,100
5e6e880e03cac4000c303b57,baseline,Trial 9,6286.5,follow,correct,100
5e6e880e03cac4000c303b57,baseline,Assessment of Trust,4522.19999998808,not_follow,incorrect,100
605de3af48d7a575adb95b09,baseline,Trial 1,998.400000000373,follow,correct,100
605de3af48d7a575adb95b09,baseline,Trial 2,994.400000000373,follow,correct,100
605de3af48d7a575adb95b09,baseline,Trial 3,8487.80000000074,not_follow,incorrect,100
605de3af48d7a575adb95b09,baseline,Trial 4,819.5,follow,correct,16
605de3af48d7a575adb95b09,baseline,Breaking of Trust,940.400000000373,follow,incorrect,100
605de3af48d7a575adb95b09,baseline,Trial 6,721.300000000745,follow,correct,100
605de3af48d7a575adb95b09,baseline,Trial 7,4917.20000000112,follow,correct,100
605de3af48d7a575adb95b09,baseline,Trial 8,1019.39999999851,follow,correct,81
605de3af48d7a575adb95b09,baseline,Trial 9,2037.80000000074,follow,correct,100
605de3af48d7a575adb95b09,baseline,Assessment of Trust,768.900000000373,not_follow,incorrect,100
60cb4fe67dcc77d04f0b96ed,baseline,Trial 1,2055,follow,correct,81
60cb4fe67dcc77d04f0b96ed,baseline,Trial 2,1350,not_follow,incorrect,90
60cb4fe67dcc77d04f0b96ed,baseline,Trial 3,4082,follow,correct,80
60cb4fe67dcc77d04f0b96ed,baseline,Trial 4,3131,follow,correct,100
60cb4fe67dcc77d04f0b96ed,baseline,Breaking of Trust,1716,follow,incorrect,89
60cb4fe67dcc77d04f0b96ed,baseline,Trial 6,2096,follow,correct,100
60cb4fe67dcc77d04f0b96ed,baseline,Trial 7,1434,follow,correct,84
60cb4fe67dcc77d04f0b96ed,baseline,Trial 8,2498,follow,correct,100
60cb4fe67dcc77d04f0b96ed,baseline,Trial 9,1211,follow,correct,100
60cb4fe67dcc77d04f0b96ed,baseline,Assessment of Trust,11495,not_follow,incorrect,100
60ef5b1cf52939a80af77543,baseline,Trial 1,2923.30000001192,follow,correct,51
60ef5b1cf52939a80af77543,baseline,Trial 2,816.200000017881,follow,correct,100
60ef5b1cf52939a80af77543,baseline,Trial 3,3137.30000001192,follow,correct,100
60ef5b1cf52939a80af77543,baseline,Trial 4,1360,follow,correct,64
60ef5b1cf52939a80af77543,baseline,Breaking of Trust,1260.79999998212,follow,incorrect,57
60ef5b1cf52939a80af77543,baseline,Trial 6,700.699999988079,follow,correct,100
60ef5b1cf52939a80af77543,baseline,Trial 7,1260.5,follow,correct,68
60ef5b1cf52939a80af77543,baseline,Trial 8,894.299999982119,follow,correct,67
60ef5b1cf52939a80af77543,baseline,Trial 9,623.90000000596,follow,correct,61
60ef5b1cf52939a80af77543,baseline,Assessment of Trust,5002.09999999404,follow,correct,68
5f2d14d99d93bf265393b8ac,baseline,Trial 1,1117.5,follow,correct,100
5f2d14d99d93bf265393b8ac,baseline,Trial 2,694.899999976158,follow,correct,83
5f2d14d99d93bf265393b8ac,baseline,Trial 3,3461.39999997616,follow,correct,91
5f2d14d99d93bf265393b8ac,baseline,Trial 4,1228.5,follow,correct,83
5f2d14d99d93bf265393b8ac,baseline,Breaking of Trust,903.600000023842,follow,incorrect,100
5f2d14d99d93bf265393b8ac,baseline,Trial 6,5041.70000004768,not_follow,incorrect,69
5f2d14d99d93bf265393b8ac,baseline,Trial 7,1018.20000004768,follow,correct,60
5f2d14d99d93bf265393b8ac,baseline,Trial 8,837.399999976158,follow,correct,65
5f2d14d99d93bf265393b8ac,baseline,Trial 9,1167.39999997616,follow,correct,91
5f2d14d99d93bf265393b8ac,baseline,Assessment of Trust,736.300000011921,follow,correct,86
5e60f63ee6385a000bcbffc9,baseline,Trial 1,1174.59999999404,follow,correct,89
5e60f63ee6385a000bcbffc9,baseline,Trial 2,662.5,follow,correct,100
5e60f63ee6385a000bcbffc9,baseline,Trial 3,5225.90000000596,not_follow,incorrect,77
5e60f63ee6385a000bcbffc9,baseline,Trial 4,8164.59999999404,follow,correct,82
5e60f63ee6385a000bcbffc9,baseline,Breaking of Trust,7454.29999998212,follow,incorrect,100
5e60f63ee6385a000bcbffc9,baseline,Trial 6,6638,follow,correct,56
5e60f63ee6385a000bcbffc9,baseline,Trial 7,1832,follow,correct,63
5e60f63ee6385a000bcbffc9,baseline,Trial 8,1144.69999998808,follow,correct,100
5e60f63ee6385a000bcbffc9,baseline,Trial 9,1490.30000001192,follow,correct,100
5e60f63ee6385a000bcbffc9,baseline,Assessment of Trust,1698.59999999404,not_follow,incorrect,100
603927d4d1aca634406bf6d9,baseline,Trial 1,1087.60000000149,follow,correct,81
603927d4d1aca634406bf6d9,baseline,Trial 2,916,follow,correct,100
603927d4d1aca634406bf6d9,baseline,Trial 3,11805.6999999993,not_follow,incorrect,100
603927d4d1aca634406bf6d9,baseline,Trial 4,731.699999999255,follow,correct,100
603927d4d1aca634406bf6d9,baseline,Breaking of Trust,9692.10000000149,follow,incorrect,98
603927d4d1aca634406bf6d9,baseline,Trial 6,607,follow,correct,77
603927d4d1aca634406bf6d9,baseline,Trial 7,2523.39999999851,follow,correct,100
603927d4d1aca634406bf6d9,baseline,Trial 8,555.10000000149,follow,correct,57
603927d4d1aca634406bf6d9,baseline,Trial 9,726.39999999851,follow,correct,100
603927d4d1aca634406bf6d9,baseline,Assessment of Trust,705.89999999851,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 1,2927.5,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 2,711.90000000596,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 3,5290.59999999404,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 4,1345.09999999404,not_follow,incorrect,100
611bb2a6d9678117db737236,baseline,Breaking of Trust,1131.40000000596,not_follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 6,504.09999999404,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 7,781.800000011921,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 8,513.5,follow,correct,100
611bb2a6d9678117db737236,baseline,Trial 9,966.199999988079,follow,correct,100
611bb2a6d9678117db737236,baseline,Assessment of Trust,871.5,not_follow,incorrect,100
59b636b3180e830001575d2a,baseline,Trial 1,1477,follow,correct,100
59b636b3180e830001575d2a,baseline,Trial 2,1144,follow,correct,97
59b636b3180e830001575d2a,baseline,Trial 3,1329,follow,correct,91
59b636b3180e830001575d2a,baseline,Trial 4,1169,not_follow,incorrect,90
59b636b3180e830001575d2a,baseline,Breaking of Trust,1119,follow,incorrect,91
59b636b3180e830001575d2a,baseline,Trial 6,890,follow,correct,90
59b636b3180e830001575d2a,baseline,Trial 7,1313,follow,correct,81
59b636b3180e830001575d2a,baseline,Trial 8,1260,follow,correct,89
59b636b3180e830001575d2a,baseline,Trial 9,742,follow,correct,89
59b636b3180e830001575d2a,baseline,Assessment of Trust,1034,not_follow,incorrect,86
5f40ed58fceca2234d44f3bf,baseline,Trial 1,1556.60000002384,follow,correct,92
5f40ed58fceca2234d44f3bf,baseline,Trial 2,1430,follow,correct,100
5f40ed58fceca2234d44f3bf,baseline,Trial 3,4282.39999997616,follow,correct,100
5f40ed58fceca2234d44f3bf,baseline,Trial 4,1588.70000004768,follow,correct,100
5f40ed58fceca2234d44f3bf,baseline,Breaking of Trust,1322.5,follow,incorrect,100
5f40ed58fceca2234d44f3bf,baseline,Trial 6,1404.89999997616,follow,correct,100
5f40ed58fceca2234d44f3bf,baseline,Trial 7,2625.39999997616,follow,correct,100
