id,condition,trial,rt,follow_robot,accuracy,conf,data_source,group,rt_mean,conf_mean,follow_freq,5_conf,10_conf,5_rt,10_rt,5_follow,10_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 2,5521.9000000003725,follow,correct,100,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 3,9967.5,follow,correct,52,attention,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 4,9047.400000000373,not_follow,incorrect,100,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Breaking of Trust,837,follow,correct,100,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 6,717.5999999996277,follow,correct,75,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 7,2128.7000000011167,follow,correct,100,attention,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 8,8735.300000000745,follow,correct,100,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Trial 9,795.0999999996277,follow,correct,100,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbf79278fabf61f1042c188,No-ToM,Assessment of Trust,4501.699999999255,not_follow,incorrect,100,trial,trust_loser,4341.780000000261,92.7,8,100,100,837,4501.699999999255,follow,not_follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 1,7156.4249999355525,follow,correct,100,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 2,2274.3349999655047,follow,correct,100,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 3,4584.500000113621,follow,correct,100,attention,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 4,2630.9850001707673,follow,correct,100,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Breaking of Trust,2406.7400000058105,follow,correct,100,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 6,1750.8649998344474,follow,correct,100,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 7,3784.734999993815,follow,correct,100,attention,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 8,2567.414999939502,follow,correct,100,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Trial 9,50205.01499995589,not_follow,incorrect,75,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fbfda1b1d5ce13850c1912f,ToM,Assessment of Trust,16534.220000030473,follow,correct,79,trial,trustor,9389.523499994539,95.4,9,100,79,2406.7400000058105,16534.220000030473,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 1,1626.699999988079,follow,correct,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 2,1419.2999999523158,follow,correct,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 3,5772.5,follow,correct,100,attention,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 4,1189.899999976158,not_follow,incorrect,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Breaking of Trust,1475.199999988079,follow,correct,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 6,1001.3999999761585,follow,correct,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 7,2364.5,follow,correct,61,attention,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 8,3608.5,follow,correct,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Trial 9,786.3999999761585,follow,correct,100,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc0c74abaacbc5a8a41c21f,ToM,Assessment of Trust,917.1000000238421,follow,correct,53,trial,trustor,2016.1499999880791,91.4,9,100,53,1475.199999988079,917.1000000238421,follow,follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 1,4596.89999999851,follow,correct,100,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 2,757.4000000003725,follow,correct,100,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 3,53548.300000000745,follow,correct,52,attention,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 4,9425.700000001118,follow,correct,82,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Breaking of Trust,1777.700000001118,not_follow,incorrect,100,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 6,1065.10000000149,follow,correct,100,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 7,8380.400000000373,follow,correct,100,attention,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 8,1163.9000000003725,follow,correct,75,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 9,587.5,follow,correct,84,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc13d6dc9e79a05bf187e52,No-ToM,Assessment of Trust,3397.2999999988815,not_follow,incorrect,100,trial,distrustor,8470.020000000299,89.3,8,100,100,1777.700000001118,3397.2999999988815,not_follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 1,4048.800000011921,follow,correct,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 2,1217.8000000119205,follow,correct,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 3,2691,follow,correct,100,attention,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 4,1194.399999976158,follow,correct,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Breaking of Trust,1002.5,follow,correct,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 6,946.6000000238421,follow,correct,76,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 7,732.3999999761585,follow,correct,85,attention,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 8,1182.6000000238414,follow,correct,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Trial 9,1158.199999988079,follow,correct,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc1a39a9c39d72827b3604c,ToM,Assessment of Trust,2196.399999976159,not_follow,incorrect,100,trial,trust_loser,1637.069999998808,96.1,9,100,100,1002.5,2196.399999976159,follow,not_follow
5fc37d96f8b6b96571006116,No-ToM,Trial 1,2813.7999999988815,follow,correct,100,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 2,1802.699999999255,follow,correct,100,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 3,4424.800000000745,follow,correct,100,attention,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 4,4597.599999999628,follow,correct,100,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Breaking of Trust,1643.300000000745,follow,correct,75,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 6,3887.5,follow,correct,90,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 7,3780.199999999255,follow,correct,80,attention,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 8,2544.699999999255,follow,correct,100,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Trial 9,1975.199999999255,follow,correct,100,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc37d96f8b6b96571006116,No-ToM,Assessment of Trust,2675.0999999996266,follow,correct,53,trial,trustor,3014.4899999996646,89.8,10,75,53,1643.300000000745,2675.0999999996266,follow,follow
5fc4e3a13624d2033b394ebd,ToM,Trial 1,3086.100000023841,follow,correct,100,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 2,693.3999999761585,follow,correct,100,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 3,30458.799999952316,follow,correct,99,attention,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 4,896.1999999284745,follow,correct,97,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Breaking of Trust,987.3000000715256,follow,correct,100,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 6,3139.7999999523163,follow,correct,94,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 7,23834.399999976144,follow,correct,100,attention,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 8,2590.5,follow,correct,100,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Trial 9,1705.7000000476837,follow,correct,100,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc4e3a13624d2033b394ebd,ToM,Assessment of Trust,31517.200000047684,not_follow,incorrect,100,trial,trust_loser,9890.939999997614,99,9,100,100,987.3000000715256,31517.200000047684,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 1,909.2999999523166,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 2,3053,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 3,71779.70000004767,follow,correct,100,attention,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 4,1088.900000035763,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Breaking of Trust,8097.199999988079,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 6,744.6999999880793,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 7,1853.899999976158,follow,correct,100,attention,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 8,3519.5,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Trial 9,13551.5,follow,correct,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc542f02952c102d9aae133,ToM,Assessment of Trust,6604.099999964237,not_follow,incorrect,100,trial,trust_loser,11120.17999999523,100,9,100,100,8097.199999988079,6604.099999964237,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 1,2585,follow,correct,90,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 2,1787.6000000238414,follow,correct,100,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 3,2201.300000011921,follow,correct,72,attention,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 4,892.4000000059604,follow,correct,100,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Breaking of Trust,10871.199999988072,follow,correct,72,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 6,954.3000000119207,follow,correct,71,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 7,779.1999999880793,follow,correct,71,attention,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 8,1698.5,follow,correct,100,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Trial 9,841.5999999940394,follow,correct,100,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc5cb032e43fa1672e5d224,ToM,Assessment of Trust,924.2999999821186,not_follow,incorrect,71,trial,trust_loser,2353.5400000005952,84.7,9,72,71,10871.199999988072,924.2999999821186,follow,not_follow
5fc646b7fa88c0042a43c708,ToM,Trial 1,2299.190000001575,follow,correct,100,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 2,1342.6300000010524,follow,correct,100,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 3,1117.089999999735,follow,correct,60,attention,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 4,2481.939999999653,not_follow,incorrect,51,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Breaking of Trust,2031.5649999993034,follow,correct,75,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 6,1165.465000000026,follow,correct,100,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 7,813.4300000001676,follow,correct,100,attention,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 8,2497.524999998742,follow,correct,100,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Trial 9,957.5349999995669,follow,correct,100,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fc646b7fa88c0042a43c708,ToM,Assessment of Trust,6966.575000000303,follow,correct,100,trial,trustor,2167.2945000000122,88.6,9,75,100,2031.5649999993034,6966.575000000303,follow,follow
5fcba68961d36f8e14e43056,ToM,Trial 1,1194,follow,correct,90,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 2,3045,follow,correct,83,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 3,3370,follow,correct,28,attention,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 4,1296,not_follow,incorrect,76,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Breaking of Trust,8549,not_follow,incorrect,73,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 6,631,follow,correct,79,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 7,1147,not_follow,incorrect,71,attention,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 8,3088,follow,correct,75,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Trial 9,542,follow,correct,92,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fcba68961d36f8e14e43056,ToM,Assessment of Trust,526,not_follow,incorrect,100,trial,distrustor,2338.8,76.7,6,73,100,8549,526,not_follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 1,2556.5,follow,correct,84,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 2,927,follow,correct,95,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 3,3909.7999999523163,follow,correct,35,attention,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 4,1229.7999999523158,not_follow,incorrect,70,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Breaking of Trust,2354.7999999523163,follow,correct,70,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 6,2041.4000000953674,follow,correct,35,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 7,528.5,follow,correct,57,attention,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 8,1427.399999976158,follow,correct,34,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Trial 9,4611.300000071528,follow,correct,90,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fccc12e239558aff7566c2b,ToM,Assessment of Trust,1020.2000000476839,not_follow,incorrect,100,trial,trust_loser,2060.6700000047686,67,8,70,100,2354.7999999523163,1020.2000000476839,follow,not_follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 1,2842,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 2,1435,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 3,8211,follow,correct,100,attention,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 4,1443,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Breaking of Trust,1046,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 6,1303,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 7,3066,follow,correct,100,attention,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 8,3201,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Trial 9,1398,follow,correct,100,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd5038ab78cf82f89c86bdc,ToM,Assessment of Trust,33245,follow,correct,50,trial,trustor,5719,95,10,100,50,1046,33245,follow,follow
5fd77bb5246a37086f19c67c,ToM,Trial 1,2975.900000002235,follow,correct,86,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 2,1247.599999997765,follow,correct,93,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 3,19784.70000000298,follow,correct,54,attention,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 4,1529.800000000745,follow,correct,86,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Breaking of Trust,815.4000000022352,not_follow,incorrect,68,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 6,1514.5,follow,correct,97,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 7,30219.300000000738,not_follow,incorrect,11,attention,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 8,978.8000000007451,follow,correct,100,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Trial 9,1076.5,follow,correct,76,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fd77bb5246a37086f19c67c,ToM,Assessment of Trust,9207.10000000149,not_follow,incorrect,80,trial,distrustor,6934.960000000893,75.1,7,68,80,815.4000000022352,9207.10000000149,not_follow,not_follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 1,1934.10000000149,follow,correct,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 2,1109.200000001118,follow,correct,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 3,4012.699999999255,follow,correct,66,attention,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 4,13716.699999999251,not_follow,incorrect,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Breaking of Trust,3141.4000000003725,follow,correct,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 6,954.9000000003725,follow,correct,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 7,939.4000000003725,follow,correct,100,attention,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 8,815,follow,correct,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Trial 9,630.4000000003725,follow,correct,100,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fda8761cffa3b71e6d684bf,No-ToM,Assessment of Trust,1279.2999999988824,follow,correct,57,trial,trustor,2853.3100000001486,92.3,9,100,57,3141.4000000003725,1279.2999999988824,follow,follow
5fdb467f3de890644c47206c,No-ToM,Trial 1,2112.4000000059605,not_follow,incorrect,50,trial,trustor,2772.9400000005962,56,9,68,49,1146.5,3648.5999999940395,follow,follow
5fdb467f3de890644c47206c,No-ToM,Trial 2,1018.8000000119207,follow,correct,57,trial,trustor,2772.9400000005962,56,9,68,49,1146.5,3648.5999999940395,follow,follow
5fdb467f3de890644c47206c,No-ToM,Trial 3,5344.799999982119,follow,correct,60,attention,trustor,2772.9400000005962,56,9,68,49,1146.5,3648.5999999940395,follow,follow
